INFO 2023-12-29 23:59:45,921 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-29 23:59:48,608 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-30 00:03:00,963 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-30 00:03:18,823 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-30 00:03:22,117 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-30 00:06:13,767 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-30 00:06:16,267 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-30 00:13:55,553 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-30 00:13:58,773 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-30 00:16:18,680 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-30 00:16:21,219 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-30 00:19:50,176 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-30 00:19:52,759 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-30 00:34:37,996 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-30 00:34:40,521 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-30 00:34:59,792 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-30 00:35:02,535 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
